date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2024-01-25,1,689.320170056739,682.7670287539936,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-26,1,689.3221901040206,687.7985942492012,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-27,1,689.3229740721482,689.6856230031948,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-28,1,689.3251347246307,682.5569329073483,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-29,1,689.3234458663567,682.8720766773163,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-30,1,689.3202988229388,681.2994249201278,689.2699419882123,679.2128125322065,689.3222471596083
2024-01-31,1,689.3179747743424,667.0420447284345,689.2699419882123,679.2128125322065,689.3222471596083
2024-02-01,2,586.9953012236631,717.410607028754,586.95448302872,594.0450016525284,586.9789850720688
2024-02-02,2,586.99726952735,705.6697763578276,586.95448302872,594.0450016525284,586.9789850720688
2024-02-03,2,586.9931655015147,697.1210223642173,586.95448302872,594.0450016525284,586.9789850720688
2024-02-04,2,586.998227473106,681.8476677316295,586.95448302872,594.0450016525284,586.9789850720688
2024-02-05,2,586.9977213179029,670.4488178913739,586.95448302872,594.0450016525284,586.9789850720688
2024-02-06,2,586.9949663593234,655.403194888179,586.95448302872,594.0450016525284,586.9789850720688
2024-02-07,2,586.9928718059448,627.8192971246007,586.95448302872,594.0450016525284,586.9789850720688
